unit_code,name,description,comments,start_date,end_date,symbol
M89,Tonelada por año,Unidad tonelada métrica dividida por la unidad año con 365 días,,1/1/22,,t/y
M9,Millones de btu por 1000 pies cúbicos,,,1/1/22,,MBTU/kft³
M90,Kilolibra por hora,1000 veces la unidad de la masa libra avoirdupois de acuerdo con el sistema unitario avoirdupois dividido por la unidad de hora.,,1/1/22,,klb/h
M91,Libra por libra,Proporción de la masa consistente en la libra avoirdupois según el sistema unitario avoirdupois dividido por la libra avoirdupois según el sistema unitario avoirdupois.,,1/1/22,,lb/lb
M92,Libra fuerza pie,"Producto de la unidad libra fuerza, de acuerdo con el sistema de unidades Anglo-Americano, y la unidad pie, de acuerdo con el sistema de unidades, Anglo-Americano y el sistema imperial de unidades.",,1/1/22,,lbf·ft
M93,Newton metro por radián,"Producto de la unidad derivada del sistema internacional, newton y de la unidad base , metro, dividida por la unidad radián.",,1/1/22,,N·m/rad
M94,Kilogramo metro,Unidad de desequilibrio como producto del kilogramo  y el metro.,,1/1/22,,kg·m
M95,Poundal pie,"Producto de la unidad poundal, no conforme al sistema internacional de unidades, y la unidad pie, de acuerdo con el sistema de unidades Anglo-Americano y el sistema imperial.",,1/1/22,,pdl·ft
M96,Poundal pulgada,"Producto de la unidad poundal, no conforme al sistema internacional de unidades, y la unidad pulgada, de acuerdo con el sistema de unidades Anglo-Americano y el sistema imperial.",,1/1/22,,pdl·in
M97,Dina metro,CGS (Centímetro-Gramo-Segundo sistema) unidad del momento de rotación.,,1/1/22,,dyn·m
M98,Kilogramo centímetro por segundo,Producto del kilogramo de unidad de base SI y  0.01 veces de metro unidad de base SI dividido por la unidad de base SI en segundo.,,1/1/22,,kg·(cm/s)
M99,Gramo centímetro por segundo,"Producto del 0.001 veces del kilogramo de la unidad base SI y el 0,01 veces del metro de la unidad base SI dividido por la unidad base SI, segundo.",,1/1/22,,g·(cm/s)
MA,Máquina por unidad,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",1/1/22,,
MAH,Megavoltio amperio reactivo hora,Define la cantidad total de potencia reactiva a través de un sistema de potencia.,,1/1/22,,Mvar·h
MAL,Megalitro,,,1/1/22,,Ml
MAM,Megametro,Es la unidad de longitud que equivale a un millón de metros.,,1/1/22,,Mm
MAR,Megavar,Una unidad de potencia reactiva eléctrica representada por una corriente de mil amperios que fluye debido a una diferencia de potencial de mil voltios donde el seno del ángulo de fase entre ellos es 1.,,1/1/22,,kvar
MAW,Megawatt,Unidad de potencia que define la tasa de energía transferida o consumida cuando una corriente de 1000 amperios fluye debido a un potencial de 1000 volts al factor de potencia unitario.,,1/1/22,,MW
MBE,Mil equivalente de ladrillo estándar,Unidad de cuenta que define el número de mil unidades equivalentes de ladrillo.,,1/1/22,,
MBF,Mil pies de tabla,,,1/1/22,,
MBR,Milibar,,,1/1/22,,mbar
MC,Microgramo,,,1/1/22,,µg
MCU,Milicurie,,,1/1/22,,mCi
MD,Tonelada métrica seca al aire,"Unidad de conteo que define el número de toneladas métricas de un producto, sin tener en cuenta el contenido de agua del producto.",,1/1/22,,
MF,Miligramo por pie cuadrado por lado,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",1/1/22,,
MGM,Miligramo,"Medida de masa, de símbolo mg, que es igual a la milésima parte de un gramo.",,1/1/22,,mg
MHZ,Megahertz,Medida de frecuencia que es igual a 1 millón de hertz.,,1/1/22,,MHz
MIK,Milla cuadrada (milla estatal), Es una unidad de superficie equivalente a un cuadrado cuyos lados miden una milla estatutaria.,,1/1/22,,mi²
MIL,Mil,"Es un número natural que se escribe 1000 o 10³ en notación científica, y que sigue del 999 y precede al 1001.",,1/1/22,,
MIN,Minuto [unidad de tiempo],"Es una unidad de tiempo que equivale a la sexagésima parte de una hora. También comprende 60 segundos. Su símbolo es min (adviértase que no es una abreviatura: no admite mayúscula, ni punto, ni plural). ",,1/1/22,,min
MIO,Millón,"Es igual a mil millares, o 106. El concepto de millón también se puede expresar mediante el prefijo mega antepuesto a unidades del SI. Etimología: millón proviene del término italiano milione (del latín: mille).",,1/1/22,,
MIU,Unidad internacional de millón,Unidad de cuenta que define el número de unidades internacionales en múltiplos de 106.,,1/1/22,,
MK,Miligramo por pulgada cuadrada,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",1/1/22,,Mg / in²
MLD,Mil millones,Sinónimo: billon (US),,1/1/22,,
MLT,Mililitro,"Medida de volumen, de símbolo ml, que es igual a la milésima parte de un litro.",,1/1/22,,ml
MMK,Milímetro cuadrado,"Medida de longitud, de símbolo mm, que es igual a la milésima parte de un metro.",,1/1/22,,mm²
MMQ,Milímetro cúbico,"Medida de longitud, de símbolo mm, que es igual a la milésima parte de un metro.",,1/1/22,,mm³
MMT,Milímetro,Es una unidad de longitud. Es el tercer submúltiplo del metro y equivale a la milésima parte de él. ,,1/1/22,,mm
MND,"Kilogramo, peso seco","Unidad de masa que define el número de kilogramos de un producto, sin tener en cuenta el contenido de agua del producto.",,1/1/22,,
MON,Mes ,Unidad de tiempo equivalente a 1/12 de año de 365.25 días.,,1/1/22,,mo
MPA,Megapascal,,,1/1/22,,MPa
MQ,Mil metros,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",1/1/22,,
MQH,Metro cúbico por hora,,,1/1/22,,m³/h
MQS,Metro cúbico por segundo,,,1/1/22,,m³/s
MSK,Metro por segundo cuadrado,"Es la aceleración de un cuerpo, animado de movimiento uniformemente variado, cuya velocidad varía cada segundo, 1 m/s. ",,1/1/22,,m/s²
MTK,Metro cuadrado,Es la unidad básica de superficie en el Sistema Internacional de Unidades. Si a esta unidad se antepone un prefijo del Sistema Internacional se crea un múltiplo o submúltiplo de esta.,,1/1/22,,m²
MTQ,Metro cúbico,Sinónimo: metro cúbico,,1/1/22,,m³
MTR,Metro,El metro (símbolo m) es la principal unidad de longitud del Sistema Internacional de Unidades. Un metro es la distancia que recorre la luz en el vacío en un intervalo de 1/299 792 458 de segundo.,,1/1/22,,m
MTS,Metro por segundo,"Es la velocidad de un cuerpo que, con movimiento uniforme, recorre, una longitud de un metro en 1 segundo .",,1/1/22,,m/s
MV,Número de mults,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",1/1/22,,
MVA,Megavoltio - amperio,,,1/1/22,,MV·A
MWH,Megawatt hora,Unidad de potencia que define la cantidad total de energía a granel transferida o consumida.,,1/1/22,,MW·h
N1,Pluma calórica,Unidad de conteo que define el número de calorías que se recetan diariamente para la terapia parenteral / enteral.,,1/1/22,,
N10,Libra pie por segundo,"Producto de la libra avoirdupois de acuerdo con el sistema de unidades avoirdupois y el pie de acuerdo con el sistema de unidades Anglo-Americano y el sistema imperial, dividido por la unidad segundo del sistema interacional.",,1/1/22,,lb·(ft/s)
N11,Libra pulgada por segundo,"Producto de la libra avoirdupois de acuerdo con el sistema de unidades avoirdupois y la pulgada de acuerdo con el sistema de unidades Anglo-Americano y el sistema imperial, dividido por la unidad segundo del sistema interacional.",,1/1/22,,lb·(in/s)
N12,Pferdestaerke,Unidad obsoleta de la potencia relativa a DIN 1301-3: 1979: 1 PS = 735.498 75 W.,,1/1/22,,PS
N13,Centímetro de mercurio (0°),"Unidad de presión no conforme al sistema internacional, en la cuál el valor de 1 cmHg cumple con la presión estática, que es generada por un mercurio a una temperatura de 0 ° C con una altura de 1 centímetro.",,1/1/22,,cmHg (0 ºC)
N14,Centímetro de agua (4°),"Unidad de presión no conforme al sistema internacional, en la cuál el valor de 1 cmH2O cumple con la presión estática, que es generada por una cabeza de agua a una temperatura de 4 ° C con una altura de 1 centímetro.",,1/1/22,,cmH₂O (4 °C)
N15,Pie de agua (39.2 °f),"Unidad de presión no conforme al sistema internacional, de acuerdo con el sistema Anglo-Americano e Imperial para unidades, mientras que el valor de 1 ft H2O es equivalente a la presión estática, que es generada por una cabeza de agua a una temperatura de 39,2 ° F con una Altura de 1 pie.",,1/1/22,,"ftH₂O (39,2 ºF)"
N16,Pulgada de mercurio (32 °f),"Unidad de presión no conforme al sistema internacional, de acuerdo con el sistema Anglo-American e Imperial para unidades, mientras que el valor de 1 inHg cumple con la presión estática, que es generada por un mercurio a una temperatura de 32 ° F con una altura de 1 pulgada.",,1/1/22,,inHG (32 ºF)
N17,Pulgada de mercurio (60 °f),"Unidad de presión no conforme al sistema internacional sino según al sistema Anglo-Americano e Imperial para unidades, mientras que el valor de 1 in Hg satisface la presión estática, que es generada por un mercurio a una temperatura de 60 ° F con una altura de 1 pulgada.",,1/1/22,,inHg (60 ºF)
N18,Pulgada de agua (39.2 °f),"Unidad de presión no conforme al sistema internacional sino de acuerdo con el sistema Anglo-Americano e Imperial para unidades, mientras que el valor de 1 inH2O satisface la presión estática, que es generada por una cabeza de agua a una temperatura de 39,2 ° F con una altura De 1 pulgada.",,1/1/22,,"inH₂O (39,2 ºF)"
N19,Pulgada de agua (60 °f),"Unidad de presión no conforme al sistema internacional sino según al sistema Anglo-Americano e Imperial para unidades, mientras que el valor de 1 inH2O satisface la presión estática, que es generada por una cabeza de agua a una temperatura de 60 ° F con una altura de 1 pulgada.",,1/1/22,,inH₂O (60 ºF)
N2,número de líneas,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",1/1/22,,
N20,Kip por pulgada cuadrada,Unidad de presión no conforme al sistema internacional de unidades sino de acuerdo con el sistema Anglo-Americano de unidades como el 1000 veces de la unidad de fuerza de libra fuerza dividida por la potencia de la unidad de pulgada por el exponente 2.,,1/1/22,,ksi
N21,Poundal por pie cuadrado,"Unidad de presión no conforme al sistema internacional según el sistema Imperial de unidades según NIST: 1 pdl / ft² = 1,488 164 Pa.",,1/1/22,,pdl/ft²
N22,Onza (avoirdupois) por pulgada cuadrada,Unidad de la masa específica de la superficie (onza de avoirdupois según el sistema del avoirdupois de unidades según la superficie pulgada cuadrada según el sistema Anglo-Americano e imperial de unidades).,,1/1/22,,oz/in²
N23,Metro convencional de agua,"No es una unidad de presión del sistema internacional, mientras que un valor de 1 mH2O es equivalente a la presión estática, que es producida por una columna de agua de un metro de alto.",,1/1/22,,mH₂O
N24,Gramo por milímetro cuadrado,"0.001 veces el kilo de unidad de basedel sistema internacional dividido por el 0,000 001 veces de la potencia del medidor de unidad de base del sistema internacional por el exponente 2.",,1/1/22,,g/mm²
N25,Libra por yarda cuadrada,Unidad para la masa relacionada con el área como una unidad de la libra según el sistema de la unidad del avoirdupois dividido por la potencia del patio de la unidad según el sistema Anglo-Americano e imperial de unidades con el exponente 2.,,1/1/22,,lb/yd²
N26,Poundal por pulgada cuadrada,Unidad de presión no conforme al sistema internacional sino según el sistema Imperial de unidades (poundal por pulgada cuadrada).,,1/1/22,,pdl/in²
N27,Pie a la cuarta potencia ,"Potencia de la unidad pie, de acuerdo con el sistema Anglo-Americano e Imperial de unidades, elevado al exponente 4 de acuerdo con NIST: 1 ft4 = 8,630 975 m4.",,1/1/22,,ft⁴
N28,Decímetro cúbico por kilogramo,"0.001 veces de metro, unidad base  del sistema internacional elevado al exponente 3 dividido por el kilogramo.",,1/1/22,,dm³/kg
N29,Pie cúbico por libra ,"Potencia del pie, unidad de acuerdo con el sistema de unidades Anglo-Americanas e Imperial elevado al exponente 3 dividido por la libra de la unidad avoirdupois según el sistema unitario avoirdupois.",,1/1/22,,ft³/lb
N3,Impresión de punto,,,1/1/22,,
N30,Pulgada cúbica por libra,Potencia de la unidad pulgada según el sistema Anglo-Americano e Imperial de unidades elevado al exponente 3 dividido por la libra avoirdupois según el sistema unitario avoirdupois.,,1/1/22,,in³/lb
N31,Kilonewton por metro,"1000 veces de la unidad derivada newton dividido por el metro, ambas unidades del sistema internacional.",,1/1/22,,kN/m
N32,Poundal por pulgada,Unidad de tensión superficial de acuerdo con el sistema de unidad Imperial como cociente de poundal por pulgada.,,1/1/22,,pdl/in
N33,Libra-fuerza por yarda,Unidad de fuerza por unidad de longitud basado en el sistema Anglo-Americano de unidades.,,1/1/22,,lbf/yd
N34,Poundal segundo por pie cuadrado,Unidad de viscosidad no conforme al sistema internacional.,,1/1/22,,(pdl/ft²)·s
N35,Poise por pascal,"CGS (Centímetro-Gramo-Segundo sistema) unidad poise dividido por la unidad derivada del sistema internacional, pascal.",,1/1/22,,P/Pa
N36,Newton segundo por metro cuadrado,Unidad de la viscosidad dinámica como un producto de la unidad de la presión (newton por metro cuadrado) multiplicado con la unidad de base SI segundo.,,1/1/22,,(N/m²)·s
N37,Kilogramo por metro segundo,Unidad de la viscosidad dinámica como un cociente de la unidad kilogramo del sistema internacional entre la unidad metro y por segundo del sistema internacional de unidades.,,1/1/22,,kg/(m·s)
N38,Kilogramo por metro minuto,Unidad de la viscosidad dinámica como un cociente de la unidad kilogramo del sistema internacional entre la unidad metro y por minuto del sistema internacional de unidades.,,1/1/22,,kg/(m·min)
N39,Kilogramo por metro día,"Unidad de la viscosidad dinámica como un cociente de unidad base kilogramo dividido por la unidad base metro y por la unidad de día, ambas del sistema internacional. ",,1/1/22,,kg/(m·d)
N40,Kilogramo por metro hora,"Unidad de la viscosidad dinámica como cociente de la unidad base kilogramo dividido por la unidad base metro y por unidad de hora, ambas del sistema internacional.",,1/1/22,,kg/(m·h)
N41,Gramo por centímetro segundo,"Unidad de la viscosidad dinámica como un cociente del 0,001 veces de la unidad base kilogramo dividido por el 0,01 veces de la unidad base metro y la unidad base segundo, del sistema internacional de unidades.",,1/1/22,,g/(cm·s)
N42,Poundal segundo por pulgada cuadrada,"Unidad de viscosidad dinámica no conforme al sistema internacional sino según el sistema Imperial de unidades, como producto de la  unidad de presión (poundal por pulgada cuadrada) multiplicada por la unidad base segundo, del sistema internacional de unidades.",,1/1/22,,(pdl/in²)·s
N43,Libra por pie minuto,Unidad de la viscosidad dinámica según el sistema Anglo-Americano de unidades.,,1/1/22,,lb/(ft·min)
N44,Libra por pie día,Unidad de la viscosidad dinámica según el sistema Anglo-Americano de unidades.,,1/1/22,,lb/(ft·d)
N45,Metro cúbico por segundo pascal,"Potencia de la unidad metro del sistema internacional por el exponente 3 dividido por el producto de la unidad base segundo y la unidad derivada pascal, ambas del sistema internacional de unidades.",,1/1/22,,(m³/s)/Pa
N46,Pie poundal,Unidad de trabajo (trayectoria de fuerza),,1/1/22,,ft·pdl
N47,Pulgada poundal,Unidad de trabajo (fuerza multiplicado por trayectoria) de acuerdo con el sistema imperial de unidades como el producto de la unidad pulgada multiplicada por el poundal.,,1/1/22,,in·pdl
N48,Watt por centímetro cuadrado,"Unidad derivada del sistema internacional, watt, dividido por la potencia de la 0.01 parte de la unidad base del sistema internacional, metro al exponente 2.",,1/1/22,,W/cm²
N49,Watt por pulgada cuadrada,"Unidad derivada del sistema internacional, watt, dividido por la potencia de la unidad pulgada al exponente 2, de acuerdo al sistema de unidades Anglo-Americano y el sistema imperial de unidades.",,1/1/22,,W/in²
N50,Unidad térmica británica (tabla internacional) por pie cuadrado hora.,Unidad del flujo superficial de calor según el sistema Imperial de unidades.,,1/1/22,,BtuIT/(ft²·h)
N51,Unidad térmica británica (termoquímica) por pie cuadrado hora.,Unidad del flujo superficial de calor según el sistema Imperial de unidades.,,1/1/22,,Btuth/(ft²·h)
N52,Unidad térmica británica (termoquímico) por pie cuadrado minuto.,Unidad del flujo superficial de calor según el sistema Imperial de unidades.,,1/1/22,,Btuth/(ft²·min) 
N53,Unidad térmica británica (tabla internacional) por pie cuadrado segundo.,Unidad del flujo superficial de calor según el sistema Imperial de unidades.,,1/1/22,,BtuIT/(ft²·s)
N54,Unidad térmica británica (termoquímica) por pie cuadrado segundo.,Unidad del flujo superficial de calor según el sistema Imperial de unidades.,,1/1/22,,Btuth/(ft²·s)
N55,Unidad térmica británica (tabla internacional) por pulgada cuadrada segundo.,Unidad del flujo superficial de calor según el sistema Imperial de unidades.,,1/1/22,,BtuIT/(in²·s)
N56,Caloría (termoquímica) por centímetro cuadrado minuto,Unidad del flujo superficial de calor según el sistema Imperial de unidades.,,1/1/22,,calth/(cm²·min)
