c_CodigoPostal,c_Estado,c_Municipio,c_Localidad,Estímulo Franja Fronteriza,Fecha inicio de vigencia ,Fecha fin de vigencia ,Referencias del Huso Horario
04851,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04852,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04853,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04854,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04855,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04856,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04857,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04858,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04859,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04860,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04861,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04862,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04863,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04864,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04865,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04866,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04867,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04868,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04869,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04870,DIF,003,04,0,1/7/19,4/30/22,Tiempo del Centro
04871,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04872,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04873,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04874,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04875,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04876,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04877,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04878,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04879,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04880,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04881,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04882,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04883,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04884,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04885,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04886,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04887,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04888,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04889,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04890,DIF,003,04,0,1/7/19,4/30/22,Tiempo del Centro
04891,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04892,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04893,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04894,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04895,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04896,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04897,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04898,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04899,DIF,003,04,0,1/7/19,4/30/22,Tiempo del Centro
04900,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04901,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04902,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04903,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04904,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04905,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04906,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04907,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04908,DIF,003,04,0,1/7/19,4/30/22,Tiempo del Centro
04909,DIF,003,04,0,1/7/19,4/30/22,Tiempo del Centro
04910,DIF,003,04,0,1/7/19,4/30/22,Tiempo del Centro
04911,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04912,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04913,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04914,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04915,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04916,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04917,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04918,DIF,003,04,0,1/7/19,4/30/22,Tiempo del Centro
04919,DIF,003,04,0,1/7/19,4/30/22,Tiempo del Centro
04920,DIF,003,04,0,1/7/19,4/30/22,Tiempo del Centro
04921,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04922,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04923,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04924,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04925,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04926,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04927,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04928,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04929,DIF,003,04,0,1/7/19,4/30/22,Tiempo del Centro
04930,DIF,003,04,0,1/7/19,4/30/22,Tiempo del Centro
04931,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04932,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04933,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04934,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04935,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04936,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04937,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04938,DIF,003,04,0,1/7/19,4/30/22,Tiempo del Centro
04939,DIF,003,04,0,1/7/19,4/30/22,Tiempo del Centro
04940,DIF,003,04,0,1/7/19,4/30/22,Tiempo del Centro
04941,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04942,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04943,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04944,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04945,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04946,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04947,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04948,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04949,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04950,DIF,003,04,0,1/7/19,4/30/22,Tiempo del Centro
04951,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04952,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04953,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04954,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04955,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04956,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04957,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04958,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04959,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04960,DIF,003,04,0,1/7/19,4/30/22,Tiempo del Centro
04961,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04962,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04963,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04964,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04965,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04966,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04967,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04968,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04969,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04970,DIF,003,04,0,1/7/19,4/30/22,Tiempo del Centro
04971,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04972,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04973,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04974,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04975,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04976,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04977,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04978,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04979,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04980,DIF,003,04,0,1/7/19,4/30/22,Tiempo del Centro
04981,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04982,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04983,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04984,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04985,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04986,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04987,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04988,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04989,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04990,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04991,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04992,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04993,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04994,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04995,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04996,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04997,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04998,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
04999,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05000,DIF,004,05,0,1/7/19,4/30/22,Tiempo del Centro
05001,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05002,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05003,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05004,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05005,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05006,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05007,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05008,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05009,DIF,004,05,0,1/7/19,4/30/22,Tiempo del Centro
05010,DIF,004,05,0,1/7/19,4/30/22,Tiempo del Centro
05011,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05012,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05013,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05014,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05015,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05016,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05017,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05018,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05019,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05020,DIF,004,05,0,1/7/19,4/30/22,Tiempo del Centro
05021,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05022,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05023,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05024,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05025,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05026,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05027,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05028,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05029,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05030,DIF,004,05,0,1/7/19,4/30/22,Tiempo del Centro
05031,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05032,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05033,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05034,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05035,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05036,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05037,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05038,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05039,DIF,004,05,0,1/7/19,4/30/22,Tiempo del Centro
05040,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05041,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05042,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05043,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05044,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05045,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05046,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05047,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05048,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05049,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05050,DIF,004,05,0,1/7/19,4/30/22,Tiempo del Centro
05051,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05052,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05053,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05054,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05055,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05056,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05057,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05058,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05059,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05060,DIF,004,05,0,1/7/19,4/30/22,Tiempo del Centro
05061,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05062,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05063,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05064,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05065,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05066,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05067,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05068,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05069,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05070,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05071,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05072,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05073,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05074,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05075,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05076,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05077,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05078,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05079,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05080,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05081,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05082,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05083,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05084,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05085,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05086,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05087,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05088,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05089,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05090,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05091,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05092,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05093,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05094,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05095,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05096,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05097,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05098,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05099,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05100,DIF,004,05,0,1/7/19,4/30/22,Tiempo del Centro
05101,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05102,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05103,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05104,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05105,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05106,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05107,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05108,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05109,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05110,DIF,004,05,0,1/7/19,4/30/22,Tiempo del Centro
05111,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05112,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05113,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05114,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05115,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05116,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05117,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05118,DIF,004,05,0,1/7/19,4/30/22,Tiempo del Centro
05119,DIF,004,05,0,1/7/19,4/30/22,Tiempo del Centro
05120,DIF,004,05,0,1/7/19,4/30/22,Tiempo del Centro
05121,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05122,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05123,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05124,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05125,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05126,DIF,004,05,0,1/7/19,4/30/22,Tiempo del Centro
05127,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05128,DIF,004,05,0,1/7/19,4/30/22,Tiempo del Centro
05129,DIF,004,05,0,1/7/19,4/30/22,Tiempo del Centro
05130,DIF,004,05,0,1/7/19,4/30/22,Tiempo del Centro
05131,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05132,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05133,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05134,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05135,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05136,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05137,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05138,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05139,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05140,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05141,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05142,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05143,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05144,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05145,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05146,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05147,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05148,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05149,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05150,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05151,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05152,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05153,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05154,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05155,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05156,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05157,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05158,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05159,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05160,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05161,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05162,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05163,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05164,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05165,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05166,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05167,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05168,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05169,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05170,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05171,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05172,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05173,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05174,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05175,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05176,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05177,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05178,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05179,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05180,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05181,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05182,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05183,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05184,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05185,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05186,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05187,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05188,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05189,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05190,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05191,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05192,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05193,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05194,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05195,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05196,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05197,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05198,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05199,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05200,DIF,004,05,0,1/7/19,4/30/22,Tiempo del Centro
05201,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05202,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05203,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05204,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05205,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05206,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05207,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05208,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05209,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05210,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05211,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05212,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05213,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05214,DIF,004,05,0,1/7/19,4/30/22,Tiempo del Centro
05215,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05216,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05217,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05218,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05219,DIF,004,05,0,1/7/19,4/30/22,Tiempo del Centro
05220,DIF,004,05,0,1/7/19,4/30/22,Tiempo del Centro
05221,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05222,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05223,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05224,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05225,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05226,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05227,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05228,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05229,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05230,DIF,004,05,0,1/7/19,4/30/22,Tiempo del Centro
05231,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05232,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05233,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05234,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05235,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05236,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05237,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05238,DIF,004,05,0,1/7/19,4/30/22,Tiempo del Centro
05239,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05240,DIF,004,05,0,1/7/19,4/30/22,Tiempo del Centro
05241,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05242,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05243,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05244,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05245,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05246,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05247,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05248,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05249,DIF,004,05,0,1/7/19,4/30/22,Tiempo del Centro
05250,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05251,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05252,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05253,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05254,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05255,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05256,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05257,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05258,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05259,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05260,DIF,004,05,0,1/7/19,4/30/22,Tiempo del Centro
05261,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05262,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05263,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05264,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05265,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05266,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05267,DIF,,,0,1/7/19,4/30/22,Tiempo del Centro
05268,DIF,004,05,0,1/7/19,4/30/22,Tiempo del Centro
